time|Minutes|VehicleID|DirectionText|RouteID|TripID
2014-09-16 13:03:42.004000|50|6496|South to Federal Triangle|64|6783505
2014-09-16 13:03:42.004000|70|2138|South to Federal Triangle|64|6783506
2014-09-16 13:03:42.004000|90|2132|South to Federal Triangle|64|6783507
2014-09-16 13:03:52.238000|10|2124|South to Federal Triangle|64|6783503
2014-09-16 13:03:52.238000|30|6493|South to Federal Triangle|64|6783504
2014-09-16 13:03:52.238000|50|6496|South to Federal Triangle|64|6783505
2014-09-16 13:03:52.238000|70|2138|South to Federal Triangle|64|6783506
2014-09-16 13:03:52.238000|90|2132|South to Federal Triangle|64|6783507
2014-09-16 13:04:02.534000|10|2124|South to Federal Triangle|64|6783503
2014-09-16 13:04:02.534000|29|6493|South to Federal Triangle|64|6783504
2014-09-16 13:04:02.534000|49|6496|South to Federal Triangle|64|6783505
2014-09-16 13:04:02.534000|69|2138|South to Federal Triangle|64|6783506
2014-09-16 13:04:02.534000|89|2132|South to Federal Triangle|64|6783507
2014-09-16 13:04:12.783000|10|2124|South to Federal Triangle|64|6783503
2014-09-16 13:04:12.783000|29|6493|South to Federal Triangle|64|6783504
2014-09-16 13:04:12.783000|49|6496|South to Federal Triangle|64|6783505
2014-09-16 13:04:12.783000|69|2138|South to Federal Triangle|64|6783506
2014-09-16 13:04:12.783000|89|2132|South to Federal Triangle|64|6783507
2014-09-16 13:04:23.002000|9|2124|South to Federal Triangle|64|6783503
2014-09-16 13:04:23.002000|29|6493|South to Federal Triangle|64|6783504
2014-09-16 13:04:23.002000|49|6496|South to Federal Triangle|64|6783505
2014-09-16 13:04:23.002000|69|2138|South to Federal Triangle|64|6783506
2014-09-16 13:04:23.002000|89|2132|South to Federal Triangle|64|6783507
2014-09-16 13:04:33.204000|9|2124|South to Federal Triangle|64|6783503
2014-09-16 13:04:33.204000|29|6493|South to Federal Triangle|64|6783504
2014-09-16 13:04:33.204000|49|6496|South to Federal Triangle|64|6783505
2014-09-16 13:04:33.204000|69|2138|South to Federal Triangle|64|6783506
2014-09-16 13:04:33.204000|89|2132|South to Federal Triangle|64|6783507
2014-09-16 13:04:43.438000|9|2124|South to Federal Triangle|64|6783503
2014-09-16 13:04:43.438000|29|6493|South to Federal Triangle|64|6783504
2014-09-16 13:04:43.438000|49|6496|South to Federal Triangle|64|6783505
2014-09-16 13:04:43.438000|69|2138|South to Federal Triangle|64|6783506
2014-09-16 13:04:43.438000|89|2132|South to Federal Triangle|64|6783507
2014-09-16 13:04:53.640000|9|2124|South to Federal Triangle|64|6783503
2014-09-16 13:04:53.640000|29|6493|South to Federal Triangle|64|6783504
2014-09-16 13:04:53.640000|49|6496|South to Federal Triangle|64|6783505
